GeneName	GeneID	gene_biotype	maxLength
OR4A41P	ENSG00000255297	unprocessed_pseudogene	928
OR4A42P	ENSG00000254674	unprocessed_pseudogene	938
OR4A43P	ENSG00000255534	unprocessed_pseudogene	908
OR4A44P	ENSG00000255053	unprocessed_pseudogene	948
OR4A45P	ENSG00000213607	unprocessed_pseudogene	901
OR4A46P	ENSG00000255304	unprocessed_pseudogene	933
OR4A47	ENSG00000237388	protein_coding	1064
OR4A48P	ENSG00000255113	unprocessed_pseudogene	391
OR4A49P	ENSG00000254472	unprocessed_pseudogene	632
OR4A4P	ENSG00000254769	unprocessed_pseudogene	930
OR4A5	ENSG00000221840	protein_coding	1071
OR4A50P	ENSG00000255294	unprocessed_pseudogene	908
OR4A6P	ENSG00000255078	unprocessed_pseudogene	970
OR4A7P	ENSG00000255349	unprocessed_pseudogene	910
OR4A8	ENSG00000225997	polymorphic_pseudogene	945
OR4A9P	ENSG00000254891	unprocessed_pseudogene	944
OR4B1	ENSG00000175619	protein_coding	930
OR4B2P	ENSG00000255514	unprocessed_pseudogene	882
OR4C10P	ENSG00000184789	unprocessed_pseudogene	931
OR4C11	ENSG00000172188	protein_coding	2737
OR4C12	ENSG00000221954	protein_coding	1063
OR4C13	ENSG00000258817	protein_coding	1029
OR4C14P	ENSG00000233301	unprocessed_pseudogene	923
OR4C15	ENSG00000181939	protein_coding	1113
OR4C16	ENSG00000279514	protein_coding	933
OR4C1P	ENSG00000254576	transcribed_unprocessed_pseudogene	1569
OR4C2P	ENSG00000182565	unprocessed_pseudogene	1064
OR4C3	ENSG00000176547	protein_coding	1036
OR4C45	ENSG00000260811	polymorphic_pseudogene	921
OR4C46	ENSG00000185926	protein_coding	930
OR4C48P	ENSG00000283605	unprocessed_pseudogene	898
OR4C49P	ENSG00000260595	unprocessed_pseudogene	900
OR4C4P	ENSG00000197161	unprocessed_pseudogene	931
OR4C5	ENSG00000176540	protein_coding	981
OR4C50P	ENSG00000237610	unprocessed_pseudogene	930
OR4C6	ENSG00000181903	protein_coding	1058
OR4C7P	ENSG00000255312	unprocessed_pseudogene	919
OR4C9P	ENSG00000254925	unprocessed_pseudogene	925
OR4D1	ENSG00000141194	protein_coding	4925
OR4D10	ENSG00000254466	protein_coding	2482
OR4D11	ENSG00000176200	protein_coding	936
OR4D2	ENSG00000255713	protein_coding	2011
OR4D5	ENSG00000171014	protein_coding	1095
OR4D6	ENSG00000166884	protein_coding	1054
OR4D7P	ENSG00000254770	unprocessed_pseudogene	942
OR4D8P	ENSG00000204989	unprocessed_pseudogene	930
OR4D9	ENSG00000172742	protein_coding	6123
OR4E1	ENSG00000276240	protein_coding	3742
OR4E2	ENSG00000221977	protein_coding	2855
OR4F13P	ENSG00000214344	transcribed_unprocessed_pseudogene	2054
OR4F14P	ENSG00000232459	unprocessed_pseudogene	939
OR4F15	ENSG00000182854	protein_coding	2119
OR4F16	ENSG00000284662	protein_coding	995
OR4F17	ENSG00000176695	protein_coding	2669
OR4F1P	ENSG00000220212	unprocessed_pseudogene	938
OR4F21	ENSG00000176269	protein_coding	995
OR4F28P	ENSG00000257109	unprocessed_pseudogene	938
OR4F29	ENSG00000284733	protein_coding	995
OR4F2P	ENSG00000224777	unprocessed_pseudogene	938
OR4F3	ENSG00000230178	protein_coding	995
OR4F4	ENSG00000177693	protein_coding	1072
OR4F5	ENSG00000186092	protein_coding	2618
OR4F6	ENSG00000184140	protein_coding	1238
OR4F7P	ENSG00000217874	unprocessed_pseudogene	931
OR4F8P	ENSG00000266971	unprocessed_pseudogene	937
OR4G11P	ENSG00000240361	transcribed_unprocessed_pseudogene	1414
OR4G1P	ENSG00000267310	transcribed_unprocessed_pseudogene	1788
OR4G2P	ENSG00000183909	transcribed_unprocessed_pseudogene	1759
OR4G3P	ENSG00000282137	unprocessed_pseudogene	914
OR4G4P	ENSG00000268020	unprocessed_pseudogene	840
OR4G6P	ENSG00000275771	unprocessed_pseudogene	880
OR4H12P	ENSG00000176312	unprocessed_pseudogene	907
OR4H6P	ENSG00000284892	unprocessed_pseudogene	930
OR4K1	ENSG00000155249	protein_coding	1358
OR4K11P	ENSG00000179381	unprocessed_pseudogene	976
OR4K12P	ENSG00000218549	unprocessed_pseudogene	945
OR4K13	ENSG00000176253	protein_coding	5980
OR4K14	ENSG00000169484	protein_coding	1245
OR4K15	ENSG00000169488	protein_coding	1216
OR4K16P	ENSG00000258822	transcribed_unprocessed_pseudogene	1506
OR4K17	ENSG00000176230	protein_coding	5068
OR4K2	ENSG00000165762	protein_coding	8681
OR4K3	ENSG00000176290	polymorphic_pseudogene	947
OR4K4P	ENSG00000258541	unprocessed_pseudogene	684
OR4K5	ENSG00000176281	protein_coding	1078
OR4K6P	ENSG00000228304	unprocessed_pseudogene	897
OR4K7P	ENSG00000265340	unprocessed_pseudogene	945
OR4K8P	ENSG00000266693	unprocessed_pseudogene	1048
OR4L1	ENSG00000176246	protein_coding	939
OR4M1	ENSG00000176299	protein_coding	3493
OR4M2	ENSG00000274102	protein_coding	942
OR4N1P	ENSG00000258564	unprocessed_pseudogene	949
OR4N2	ENSG00000176294	protein_coding	3331
OR4N3P	ENSG00000259435	transcribed_unprocessed_pseudogene	924
OR4N4	ENSG00000183706	protein_coding	951
OR4N5	ENSG00000184394	protein_coding	2187
OR4P1P	ENSG00000188439	unprocessed_pseudogene	1136
OR4P4	ENSG00000181927	protein_coding	2086
OR4Q1P	ENSG00000285135	transcribed_unprocessed_pseudogene	925
OR4Q2	ENSG00000196383	polymorphic_pseudogene	2778
OR4R1P	ENSG00000255215	unprocessed_pseudogene	463
OR4R2P	ENSG00000255560	unprocessed_pseudogene	597
OR4R3P	ENSG00000254624	unprocessed_pseudogene	838
OR4S1	ENSG00000176555	protein_coding	930
OR4S2	ENSG00000174982	protein_coding	2211
OR4T1P	ENSG00000258641	unprocessed_pseudogene	911
OR4U1P	ENSG00000258899	unprocessed_pseudogene	912
OR4V1P	ENSG00000254841	unprocessed_pseudogene	1140
OR4X1	ENSG00000176567	protein_coding	918
OR4X2	ENSG00000172208	protein_coding	1025
OR4X7P	ENSG00000255077	unprocessed_pseudogene	192
OR51A10P	ENSG00000230484	unitary_pseudogene	937
OR51A1P	ENSG00000176752	unprocessed_pseudogene	946
OR51A2	ENSG00000205496	protein_coding	942
OR51A3P	ENSG00000227023	unprocessed_pseudogene	924
OR51A4	ENSG00000205497	protein_coding	4393
OR51A5P	ENSG00000225003	unprocessed_pseudogene	942
OR51A6P	ENSG00000197023	unprocessed_pseudogene	1004
OR51A7	ENSG00000176895	protein_coding	2186
OR51A8P	ENSG00000197984	transcribed_unprocessed_pseudogene	1038
OR51A9P	ENSG00000180723	unitary_pseudogene	911
OR51AB1P	ENSG00000229093	unprocessed_pseudogene	620
OR51B2	ENSG00000279012	protein_coding	939
OR51B3P	ENSG00000223735	unprocessed_pseudogene	913
OR51B4	ENSG00000183251	protein_coding	933
OR51B5	ENSG00000167355	protein_coding	1376
OR51B6	ENSG00000176239	protein_coding	939
OR51B8P	ENSG00000236359	unprocessed_pseudogene	769
OR51C1P	ENSG00000197674	protein_coding	1444
OR51C4P	ENSG00000272664	unprocessed_pseudogene	948
OR51D1	ENSG00000197428	protein_coding	3561
OR51E1	ENSG00000180785	protein_coding	3050
OR51E2	ENSG00000167332	protein_coding	2792
OR51F1	ENSG00000280021	protein_coding	960
OR51F2	ENSG00000176925	protein_coding	1136
OR51F3P	ENSG00000272559	unprocessed_pseudogene	901
OR51F4P	ENSG00000273051	unprocessed_pseudogene	899
OR51F5P	ENSG00000272634	transcribed_unprocessed_pseudogene	2853
OR51G1	ENSG00000278870	protein_coding	966
OR51G2	ENSG00000176893	protein_coding	3326
OR51H1	ENSG00000176904	transcribed_unprocessed_pseudogene	1038
OR51H2P	ENSG00000198217	transcribed_unprocessed_pseudogene	3046
OR51I1	ENSG00000167359	protein_coding	945
OR51I2	ENSG00000187918	protein_coding	3305
OR51J1	ENSG00000184321	unprocessed_pseudogene	951
OR51K1P	ENSG00000248424	unprocessed_pseudogene	950
OR51L1	ENSG00000176798	protein_coding	7300
OR51M1	ENSG00000184698	protein_coding	4088
OR51N1P	ENSG00000176951	unprocessed_pseudogene	952
OR51P1P	ENSG00000224300	unprocessed_pseudogene	942
OR51Q1	ENSG00000167360	protein_coding	1096
OR51R1P	ENSG00000237272	unitary_pseudogene	952
OR51S1	ENSG00000176922	protein_coding	1750
OR51T1	ENSG00000176900	protein_coding	1065
OR51V1	ENSG00000176742	protein_coding	966
OR52A1	ENSG00000182070	protein_coding	9781
OR52A4P	ENSG00000205494	transcribed_unprocessed_pseudogene	1014
OR52A5	ENSG00000171944	protein_coding	3993
OR52B1P	ENSG00000180909	unprocessed_pseudogene	909
OR52B2	ENSG00000255307	protein_coding	1079
OR52B3P	ENSG00000175800	unitary_pseudogene	928
OR52B4	ENSG00000221996	protein_coding	1124
OR52B5P	ENSG00000231049	transcribed_unprocessed_pseudogene	3467
OR52B6	ENSG00000187747	protein_coding	1008
OR52D1	ENSG00000181609	protein_coding	1065
OR52E1	ENSG00000273085	polymorphic_pseudogene	926
OR52E2	ENSG00000176787	protein_coding	978
OR52E3P	ENSG00000226157	unprocessed_pseudogene	936
OR52E4	ENSG00000180974	protein_coding	2947
OR52E5	ENSG00000277932	protein_coding	2244
OR52E6	ENSG00000205409	protein_coding	970
OR52E7P	ENSG00000233563	unprocessed_pseudogene	933
OR52E8	ENSG00000183269	protein_coding	1061
OR52H1	ENSG00000181616	protein_coding	1061
OR52H2P	ENSG00000248553	unitary_pseudogene	902
OR52I1	ENSG00000232268	protein_coding	2961
OR52I2	ENSG00000226288	protein_coding	6591
OR52J1P	ENSG00000203560	unprocessed_pseudogene	932
OR52J2P	ENSG00000230261	unprocessed_pseudogene	939
OR52J3	ENSG00000205495	protein_coding	936
OR52K1	ENSG00000196778	protein_coding	5456
OR52K2	ENSG00000181963	protein_coding	1067
OR52K3P	ENSG00000225101	transcribed_unprocessed_pseudogene	2160
OR52L1	ENSG00000183313	protein_coding	1094
OR52L2P	ENSG00000262980	unprocessed_pseudogene	960
OR52M1	ENSG00000197790	protein_coding	954
OR52M2P	ENSG00000226616	unprocessed_pseudogene	959
OR52N1	ENSG00000181001	protein_coding	2545
OR52N2	ENSG00000180988	protein_coding	1035
OR52N3P	ENSG00000236965	unprocessed_pseudogene	934
OR52N4	ENSG00000181074	protein_coding	1276
OR52N5	ENSG00000181009	protein_coding	2778
OR52P1P	ENSG00000181109	unprocessed_pseudogene	963
OR52P2P	ENSG00000171999	unitary_pseudogene	955
OR52Q1P	ENSG00000277514	unprocessed_pseudogene	682
OR52R1	ENSG00000279270	protein_coding	948
OR52S1P	ENSG00000237354	unprocessed_pseudogene	937
OR52T1P	ENSG00000233646	unprocessed_pseudogene	939
OR52U1P	ENSG00000232381	unprocessed_pseudogene	923
OR52V1P	ENSG00000249633	unprocessed_pseudogene	898
OR52W1	ENSG00000175485	protein_coding	1114
OR52X1P	ENSG00000234895	unitary_pseudogene	914
OR52Y1P	ENSG00000231070	unprocessed_pseudogene	828
OR52Z1	ENSG00000176748	unprocessed_pseudogene	951
OR55B1P	ENSG00000231548	transcribed_unitary_pseudogene	2602
OR56A1	ENSG00000180934	protein_coding	8448
OR56A3	ENSG00000184478	protein_coding	4595
OR56A4	ENSG00000183389	protein_coding	3768
OR56A5	ENSG00000188691	protein_coding	942
OR56A7P	ENSG00000255481	unprocessed_pseudogene	941
OR56B1	ENSG00000181023	protein_coding	2076
OR56B2P	ENSG00000181017	transcribed_unprocessed_pseudogene	2453
OR56B3P	ENSG00000180913	unprocessed_pseudogene	947
OR56B4	ENSG00000180919	protein_coding	1152
OR5A1	ENSG00000172320	protein_coding	8612
OR5A2	ENSG00000172324	protein_coding	9444
OR5AC1	ENSG00000213439	polymorphic_pseudogene	925
OR5AC2	ENSG00000196578	protein_coding	930
OR5AC4P	ENSG00000251090	transcribed_unprocessed_pseudogene	985
OR5AH1P	ENSG00000268067	transcribed_unprocessed_pseudogene	283
OR5AK1P	ENSG00000255083	unprocessed_pseudogene	922
OR5AK2	ENSG00000181273	protein_coding	996
OR5AK3P	ENSG00000181282	unprocessed_pseudogene	1297
OR5AK4P	ENSG00000283307	unprocessed_pseudogene	903
OR5AL1	ENSG00000272987	polymorphic_pseudogene	985
OR5AL2P	ENSG00000255466	unprocessed_pseudogene	920
OR5AM1P	ENSG00000255172	unprocessed_pseudogene	1032
OR5AN1	ENSG00000176495	protein_coding	8468
OR5AN2P	ENSG00000235678	unprocessed_pseudogene	896
OR5AO1P	ENSG00000272676	unprocessed_pseudogene	300
OR5AP1P	ENSG00000254795	unprocessed_pseudogene	940
OR5AP2	ENSG00000172464	protein_coding	1006
OR5AQ1P	ENSG00000184741	transcribed_unprocessed_pseudogene	1534
OR5AR1	ENSG00000172459	protein_coding	1026
OR5AS1	ENSG00000181785	protein_coding	7860
OR5AU1	ENSG00000169327	protein_coding	8232
OR5AW1P	ENSG00000229082	unprocessed_pseudogene	856
OR5AZ1P	ENSG00000180714	unprocessed_pseudogene	943
OR5B10P	ENSG00000255096	unprocessed_pseudogene	642
OR5B12	ENSG00000172362	protein_coding	1807
OR5B15P	ENSG00000273408	unprocessed_pseudogene	904
OR5B17	ENSG00000197786	protein_coding	946
OR5B19P	ENSG00000255431	unprocessed_pseudogene	928
OR5B1P	ENSG00000233499	unprocessed_pseudogene	928
OR5B2	ENSG00000172365	protein_coding	2184
OR5B21	ENSG00000198283	protein_coding	931
OR5B3	ENSG00000172769	protein_coding	1046
OR5BA1P	ENSG00000255303	transcribed_unprocessed_pseudogene	5464
OR5BB1P	ENSG00000198261	unprocessed_pseudogene	939
OR5BC1P	ENSG00000255218	unprocessed_pseudogene	739
OR5BD1P	ENSG00000254749	unprocessed_pseudogene	817
OR5BE1P	ENSG00000225538	transcribed_unprocessed_pseudogene	1176
OR5BH1P	ENSG00000242610	unprocessed_pseudogene	886
OR5BJ1P	ENSG00000257792	unprocessed_pseudogene	883
OR5BK1P	ENSG00000257763	unprocessed_pseudogene	823
OR5BL1P	ENSG00000272569	unprocessed_pseudogene	624
OR5BM1P	ENSG00000250750	unprocessed_pseudogene	366
OR5BN1P	ENSG00000254848	unprocessed_pseudogene	829
OR5BN2P	ENSG00000255140	unprocessed_pseudogene	618
OR5BP1P	ENSG00000273255	unprocessed_pseudogene	546
OR5BQ1P	ENSG00000273228	unprocessed_pseudogene	315
OR5BR1P	ENSG00000255386	unprocessed_pseudogene	1330
OR5BS1P	ENSG00000198678	protein_coding	936
OR5BT1P	ENSG00000258024	unprocessed_pseudogene	849
OR5C1	ENSG00000148215	protein_coding	963
OR5D13	ENSG00000279761	protein_coding	945
OR5D14	ENSG00000186113	protein_coding	945
OR5D15P	ENSG00000255019	unprocessed_pseudogene	942
OR5D16	ENSG00000205029	protein_coding	987
OR5D17P	ENSG00000181837	unprocessed_pseudogene	981
OR5D18	ENSG00000186119	protein_coding	991
OR5D2P	ENSG00000254457	unprocessed_pseudogene	929
OR5D3P	ENSG00000186886	protein_coding	3685
OR5E1P	ENSG00000170688	unprocessed_pseudogene	927
OR5F1	ENSG00000149133	protein_coding	945
OR5F2P	ENSG00000182365	unprocessed_pseudogene	941
OR5G1P	ENSG00000181296	unprocessed_pseudogene	946
OR5G3	ENSG00000241356	polymorphic_pseudogene	944
OR5G4P	ENSG00000255485	unprocessed_pseudogene	760
OR5G5P	ENSG00000205025	transcribed_unprocessed_pseudogene	939
OR5H1	ENSG00000231192	protein_coding	5999
OR5H14	ENSG00000236032	protein_coding	7323
OR5H15	ENSG00000233412	protein_coding	1229
OR5H2	ENSG00000197938	protein_coding	945
OR5H3P	ENSG00000249975	unprocessed_pseudogene	919
OR5H4P	ENSG00000248507	unprocessed_pseudogene	923
OR5H5P	ENSG00000249321	unprocessed_pseudogene	928
OR5H6	ENSG00000230301	protein_coding	1113
OR5H7P	ENSG00000187900	unprocessed_pseudogene	930
OR5H8	ENSG00000232535	polymorphic_pseudogene	1045
OR5I1	ENSG00000167825	protein_coding	945
OR5J1P	ENSG00000181780	unprocessed_pseudogene	939
OR5J2	ENSG00000174957	protein_coding	939
OR5J7P	ENSG00000255217	unprocessed_pseudogene	422
OR5K1	ENSG00000232382	protein_coding	3466
OR5K2	ENSG00000231861	protein_coding	1060
OR5K3	ENSG00000206536	protein_coding	966
OR5K4	ENSG00000196098	protein_coding	966
OR5L1	ENSG00000279395	protein_coding	1110
OR5L2	ENSG00000205030	protein_coding	936
OR5M1	ENSG00000255012	protein_coding	4302
OR5M10	ENSG00000254834	protein_coding	1052
OR5M11	ENSG00000255223	protein_coding	1020
OR5M12P	ENSG00000197866	unprocessed_pseudogene	929
OR5M13P	ENSG00000166693	unprocessed_pseudogene	937
OR5M14P	ENSG00000249081	unprocessed_pseudogene	618
OR5M2P	ENSG00000254752	transcribed_unprocessed_pseudogene	4242
OR5M3	ENSG00000174937	protein_coding	1400
OR5M4P	ENSG00000230416	unprocessed_pseudogene	925
OR5M5P	ENSG00000185701	unprocessed_pseudogene	936
OR5M6P	ENSG00000254603	unprocessed_pseudogene	937
OR5M7P	ENSG00000254490	unprocessed_pseudogene	972
OR5M8	ENSG00000181371	protein_coding	1047
OR5M9	ENSG00000150269	protein_coding	933
OR5P1P	ENSG00000166408	unprocessed_pseudogene	925
OR5P2	ENSG00000183303	protein_coding	1069
OR5P3	ENSG00000182334	protein_coding	1193
OR5P4P	ENSG00000227892	unprocessed_pseudogene	917
OR5R1	ENSG00000279961	protein_coding	975
OR5S1P	ENSG00000213048	unitary_pseudogene	951
OR5T1	ENSG00000181698	protein_coding	1471
OR5T2	ENSG00000181718	protein_coding	2062
OR5T3	ENSG00000172489	protein_coding	1023
OR5V1	ENSG00000243729	protein_coding	2763
OR5W1P	ENSG00000227806	unprocessed_pseudogene	938
OR5W2	ENSG00000187612	protein_coding	933
OR6A2	ENSG00000184933	protein_coding	4293
OR6B1	ENSG00000221813	protein_coding	5153
OR6B2	ENSG00000182083	protein_coding	1492
OR6B3	ENSG00000178586	protein_coding	1097
OR6C1	ENSG00000205330	protein_coding	2055
OR6C2	ENSG00000179695	protein_coding	2105
OR6C3	ENSG00000205329	protein_coding	1341
OR6C4	ENSG00000179626	protein_coding	5141
OR6C5P	ENSG00000230307	unprocessed_pseudogene	923
OR6C6	ENSG00000188324	protein_coding	1521
OR6C64P	ENSG00000234670	unprocessed_pseudogene	825
OR6C65	ENSG00000205328	protein_coding	1076
OR6C66P	ENSG00000233606	transcribed_unprocessed_pseudogene	4627
OR6C68	ENSG00000205327	protein_coding	939
OR6C69P	ENSG00000213451	unprocessed_pseudogene	893
OR6C70	ENSG00000184954	protein_coding	939
OR6C71P	ENSG00000203408	transcribed_unprocessed_pseudogene	1107
OR6C72P	ENSG00000205331	unprocessed_pseudogene	892
OR6C73P	ENSG00000257414	unprocessed_pseudogene	358
OR6C74	ENSG00000197706	protein_coding	1105
OR6C75	ENSG00000187857	protein_coding	4569
OR6C76	ENSG00000185821	protein_coding	939
OR6C7P	ENSG00000257757	unprocessed_pseudogene	934
OR6D1P	ENSG00000224402	transcribed_unitary_pseudogene	5290
OR6E1P	ENSG00000235213	unprocessed_pseudogene	923
OR6F1	ENSG00000169214	protein_coding	1762
OR6J1	ENSG00000255804	protein_coding	4165
OR6K1P	ENSG00000231237	unprocessed_pseudogene	971
OR6K2	ENSG00000196171	protein_coding	975
OR6K3	ENSG00000203757	protein_coding	1844
OR6K4P	ENSG00000180437	unprocessed_pseudogene	955
OR6K5P	ENSG00000226949	unprocessed_pseudogene	945
OR6K6	ENSG00000180433	protein_coding	1172
OR6L1P	ENSG00000233685	unprocessed_pseudogene	910
OR6L2P	ENSG00000273327	unprocessed_pseudogene	926
OR6M1	ENSG00000196099	protein_coding	1053
OR6M2P	ENSG00000254613	transcribed_unprocessed_pseudogene	2063
OR6M3P	ENSG00000254430	unprocessed_pseudogene	700
OR6N1	ENSG00000197403	protein_coding	2640
OR6N2	ENSG00000188340	protein_coding	3455
OR6P1	ENSG00000186440	protein_coding	3255
OR6Q1	ENSG00000279051	protein_coding	1002
OR6R1P	ENSG00000230576	unprocessed_pseudogene	940
OR6R2P	ENSG00000273484	unprocessed_pseudogene	300
OR6S1	ENSG00000181803	protein_coding	996
OR6T1	ENSG00000181499	protein_coding	1089
OR6U2P	ENSG00000272937	transcribed_unprocessed_pseudogene	4384
OR6V1	ENSG00000225781	protein_coding	1028
OR6W1P	ENSG00000179420	transcribed_unprocessed_pseudogene	1100
OR6X1	ENSG00000221931	protein_coding	1058
OR6Y1	ENSG00000197532	protein_coding	5128
OR7A10	ENSG00000127515	protein_coding	1847
OR7A11P	ENSG00000198367	unprocessed_pseudogene	953
OR7A15P	ENSG00000176923	unprocessed_pseudogene	1009
OR7A17	ENSG00000185385	protein_coding	3639
OR7A18P	ENSG00000269678	unprocessed_pseudogene	277
OR7A19P	ENSG00000272963	unprocessed_pseudogene	733
OR7A1P	ENSG00000268834	transcribed_unprocessed_pseudogene	1158
OR7A2P	ENSG00000172148	transcribed_unprocessed_pseudogene	1219
OR7A3P	ENSG00000269787	unprocessed_pseudogene	907
OR7A5	ENSG00000188269	protein_coding	4216
OR7A8P	ENSG00000269552	unprocessed_pseudogene	913
OR7C1	ENSG00000127530	protein_coding	11778
OR7C2	ENSG00000127529	protein_coding	960
OR7D1P	ENSG00000188314	unprocessed_pseudogene	933
OR7D2	ENSG00000188000	protein_coding	3248
OR7D4	ENSG00000174667	protein_coding	4968
OR7E100P	ENSG00000242525	unprocessed_pseudogene	1015
OR7E101P	ENSG00000227019	unprocessed_pseudogene	513
OR7E102P	ENSG00000168992	unprocessed_pseudogene	1015
OR7E103P	ENSG00000198787	unprocessed_pseudogene	911
OR7E104P	ENSG00000219926	transcribed_unprocessed_pseudogene	2539
OR7E105P	ENSG00000258423	unprocessed_pseudogene	993
OR7E106P	ENSG00000258550	unprocessed_pseudogene	1021
OR7E108P	ENSG00000270432	unprocessed_pseudogene	991
OR7E109P	ENSG00000236316	unprocessed_pseudogene	855
OR7E10P	ENSG00000254724	unprocessed_pseudogene	991
OR7E110P	ENSG00000235623	unprocessed_pseudogene	574
OR7E111P	ENSG00000231667	unprocessed_pseudogene	1014
OR7E115P	ENSG00000182531	unprocessed_pseudogene	1024
OR7E116P	ENSG00000225072	unprocessed_pseudogene	957
OR7E117P	ENSG00000238161	unprocessed_pseudogene	1112
OR7E11P	ENSG00000254447	lncRNA	2041
OR7E121P	ENSG00000244222	unprocessed_pseudogene	1022
OR7E122P	ENSG00000215160	transcribed_unprocessed_pseudogene	6171
OR7E125P	ENSG00000177306	unprocessed_pseudogene	846
OR7E126P	ENSG00000254593	unprocessed_pseudogene	888
OR7E128P	ENSG00000228915	unprocessed_pseudogene	1024
OR7E129P	ENSG00000180770	unprocessed_pseudogene	968
OR7E12P	ENSG00000189398	unprocessed_pseudogene	973
OR7E130P	ENSG00000234458	unprocessed_pseudogene	964
OR7E136P	ENSG00000205897	unprocessed_pseudogene	1015
OR7E13P	ENSG00000197882	unprocessed_pseudogene	910
OR7E140P	ENSG00000238152	unprocessed_pseudogene	1026
OR7E145P	ENSG00000235855	unprocessed_pseudogene	973
OR7E148P	ENSG00000214487	unprocessed_pseudogene	971
OR7E149P	ENSG00000177586	unprocessed_pseudogene	1023
OR7E14P	ENSG00000184669	transcribed_unprocessed_pseudogene	1311
OR7E154P	ENSG00000254715	unprocessed_pseudogene	932
OR7E155P	ENSG00000234655	unprocessed_pseudogene	1014
OR7E156P	ENSG00000274052	transcribed_unprocessed_pseudogene	666
OR7E157P	ENSG00000233176	unprocessed_pseudogene	911
OR7E158P	ENSG00000254948	unprocessed_pseudogene	910
OR7E159P	ENSG00000258849	unprocessed_pseudogene	298
OR7E15P	ENSG00000254917	unprocessed_pseudogene	967
OR7E161P	ENSG00000206014	transcribed_unprocessed_pseudogene	1033
OR7E162P	ENSG00000234386	unprocessed_pseudogene	1029
OR7E163P	ENSG00000251166	unprocessed_pseudogene	894
OR7E16P	ENSG00000267775	unprocessed_pseudogene	885
OR7E18P	ENSG00000180926	unprocessed_pseudogene	702
OR7E19P	ENSG00000225980	transcribed_unprocessed_pseudogene	934
OR7E1P	ENSG00000255554	unprocessed_pseudogene	958
OR7E21P	ENSG00000251178	unprocessed_pseudogene	987
OR7E22P	ENSG00000179799	transcribed_unprocessed_pseudogene	1242
OR7E23P	ENSG00000228433	unprocessed_pseudogene	1000
OR7E24	ENSG00000237521	protein_coding	1715
OR7E25P	ENSG00000187847	transcribed_unprocessed_pseudogene	5937
OR7E26P	ENSG00000228547	unprocessed_pseudogene	1006
OR7E28P	ENSG00000251491	transcribed_unprocessed_pseudogene	975
OR7E29P	ENSG00000243429	unprocessed_pseudogene	907
OR7E2P	ENSG00000255203	unprocessed_pseudogene	889
OR7E31P	ENSG00000185074	unprocessed_pseudogene	886
OR7E33P	ENSG00000226537	unprocessed_pseudogene	966
OR7E35P	ENSG00000250425	unprocessed_pseudogene	881
OR7E36P	ENSG00000205240	unprocessed_pseudogene	954
OR7E37P	ENSG00000215480	unprocessed_pseudogene	897
OR7E38P	ENSG00000183444	unprocessed_pseudogene	985
OR7E39P	ENSG00000273252	unprocessed_pseudogene	375
OR7E41P	ENSG00000250640	unprocessed_pseudogene	1024
OR7E43P	ENSG00000249844	unprocessed_pseudogene	920
OR7E46P	ENSG00000234485	unprocessed_pseudogene	1019
OR7E47P	ENSG00000257542	transcribed_unprocessed_pseudogene	984
OR7E4P	ENSG00000255261	unprocessed_pseudogene	1013
OR7E53P	ENSG00000239978	unprocessed_pseudogene	904
OR7E55P	ENSG00000230655	unprocessed_pseudogene	895
OR7E59P	ENSG00000250561	unprocessed_pseudogene	1000
OR7E5P	ENSG00000214880	unprocessed_pseudogene	706
OR7E62P	ENSG00000234896	unprocessed_pseudogene	477
OR7E66P	ENSG00000243674	unprocessed_pseudogene	955
OR7E7P	ENSG00000238228	unprocessed_pseudogene	1012
OR7E83P	ENSG00000249866	unprocessed_pseudogene	970
OR7E84P	ENSG00000284689	unprocessed_pseudogene	1010
OR7E85P	ENSG00000250884	unprocessed_pseudogene	985
OR7E86P	ENSG00000248364	unprocessed_pseudogene	990
OR7E87P	ENSG00000184055	unprocessed_pseudogene	929
OR7E89P	ENSG00000243792	transcribed_unprocessed_pseudogene	822
OR7E8P	ENSG00000177400	unprocessed_pseudogene	1000
OR7E90P	ENSG00000188668	unprocessed_pseudogene	1029
OR7E91P	ENSG00000205847	transcribed_unprocessed_pseudogene	1198
OR7E93P	ENSG00000228963	unprocessed_pseudogene	907
OR7E94P	ENSG00000249646	transcribed_unprocessed_pseudogene	790
OR7E96P	ENSG00000227013	unprocessed_pseudogene	976
OR7E97P	ENSG00000179170	unprocessed_pseudogene	1015
OR7E99P	ENSG00000250710	unprocessed_pseudogene	922
OR7G1	ENSG00000161807	protein_coding	936
OR7G15P	ENSG00000275787	unprocessed_pseudogene	333
OR7G2	ENSG00000170923	protein_coding	3015
OR7G3	ENSG00000170920	protein_coding	939
OR7H1P	ENSG00000226480	unprocessed_pseudogene	922
OR7H2P	ENSG00000251261	unprocessed_pseudogene	306
OR7K1P	ENSG00000258275	unprocessed_pseudogene	926
OR7L1P	ENSG00000232787	unprocessed_pseudogene	526
OR7M1P	ENSG00000273336	unprocessed_pseudogene	533
OR8A1	ENSG00000196119	protein_coding	5709
OR8A2P	ENSG00000255510	unprocessed_pseudogene	952
OR8A3P	ENSG00000255315	unprocessed_pseudogene	286
OR8B10P	ENSG00000254646	unprocessed_pseudogene	931
OR8B12	ENSG00000170953	protein_coding	1280
OR8B1P	ENSG00000227737	transcribed_unprocessed_pseudogene	1178
OR8B2	ENSG00000284680	protein_coding	1056
